AAC(3)-IId,AAC(3)-IIe,AAC(3)-IV,AAC(3)-Ia,AAC(6')-29a,AAC(6')-33,AAC(6')-IIa,AAC(6')-IIc,AAC(6')-Ib-cr,AAC(6')-Ib10,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,AAC(6')-Im,ANT(2'')-Ia,ANT(3'')-IIa,APH(2'')-IIa,APH(3'')-Ib,APH(3')-Ia,APH(3')-VI,APH(3')-VIa,APH(4)-Ia,APH(6)-Id,BKC-1,CARB-3,CMY-59,CTX-M-1,CTX-M-101,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-65,CTX-M-9,CTX-M-98,DHA-1,DHA-6,EreA2,ErmB,FOX-5,FosA3,FosA5,FosA6,FosA7,IMP-14,KPC-1,KPC-3,KPC-8,Klebsiella_pneumoniae_KpnE,Klebsiella_pneumoniae_KpnF,Klebsiella_pneumoniae_KpnG,Klebsiella_pneumoniae_OmpK37,Klebsiella_pneumoniae_acrA,LAP-2,LEN-10,LEN-16,LEN-17,LEN-18,LEN-2,LEN-26,LEN-30,LEN-55,LEN-9,MCR-9,NDM-1,NDM-5,OKP-A-3,OKP-A-5,OKP-A-7,OKP-B-19,OKP-B-3,OKP-B-5,OKP-B-6,OKP-B-8,OXA-1,OXA-10,OXA-181,OXA-2,OXA-232,OXA-48,OXA-9,QnrA1,QnrA7,QnrB17,QnrB20,QnrB4,QnrB5,QnrB58,QnrS1,SAT-1,SCO-1,SHV-1,SHV-100,SHV-101,SHV-105,SHV-106,SHV-107,SHV-108,SHV-11,SHV-110,SHV-119,SHV-12,SHV-120,SHV-121,SHV-134,SHV-142,SHV-143,SHV-155,SHV-161,SHV-172,SHV-178,SHV-182,SHV-185,SHV-187,SHV-2,SHV-26,SHV-27,SHV-30,SHV-33,SHV-36,SHV-42,SHV-44,SHV-5,SHV-52,SHV-60,SHV-65,SHV-76,SHV-77,SHV-86,TEM-1,TEM-104,TEM-12,TEM-122,TEM-15,TEM-150,TEM-158,TEM-206,TEM-79,VEB-1,VEB-5,VIM-19,VIM-27,aadA13,aadA16,aadA2,aadA5,armA,arr-2,arr-3,catB11,catB3,catI,catII_from_Escherichia_coli_K-12,cmlA1,cmlA4,cmlA5,cmlA6,determinant_of_bleomycin_resistance,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA19,dfrA22,dfrA23,dfrA26,dfrA27,dfrA30,dfrA5,dfrA7,dfrA8,dfrB3,floR,mphA,mphE,msrE,oqxA,oqxB,qacH,rmtB,rmtC,rmtF,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tet(G),tet(W/N/W),tetM,tetW,Other Names,NCBI Taxon ID,Biovar,Pathovar,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Culture Collection,Type Strain,Reference,Publication,Authors,Chromosome,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Comments,Collection Year,Season,Other Environmental,Lab Host,Passage,Laboratory Typing Method Version,Computational Method Performance
0.0,-0.019728217,0.0028800862,0.0,0.0,0.0,0.0,0.0,0.15632792,-0.05284145,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.005044796,0.05241086,0.0,0.0,0.0,-0.095209,0.0,0.00035157416,0.0,0.0,0.0,0.0,0.17318717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025375823,0.0,0.0,0.0,-1.5510612,-0.17300925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05391549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055352286,0.0,0.0,0.0,0.0,-0.006829356,-0.13121226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022209606,0.0,0.0,0.0,0.0059842533,0.0,0.0,0.0,0.001531072,0.0,0.0,0.0,0.0,-0.16447859,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02115168,0.0,0.0,0.02725642,0.0,0.0,0.045016237,0.0,-0.036442284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007105439,0.00034661806,0.0,-0.009085492,0.0,0.0,0.0,-0.046251144,0.018295128,0.0055943546,0.0,0.0,0.0,-0.03442114,-0.079019606,0.0096032545,-0.042634808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012588657,0.0,-0.014215528,0.0021416994,-0.0239891,0.0041828896,0.0,0.0,0.0,-0.11604003,-0.0045454674,0.0,0.024580846,0.0,0.0,0.01505699,0.0,0.0,0.0,0.0,0.0,0.0033276163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14529355,0.0,0.0,-0.12545796,0.12010147,-0.61663276,-0.7995528,-0.2665365,0.0,-0.3247258,-0.25474763,0.22110368,-0.24162099,-0.069472,0.0,0.0,-0.26605174,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00571673,0.003654019,0.0,0.0,0.0,0.0,0.0,0.014172159,0.13293464,0.0034133152,0.0,0.0,0.0,0.0,0.008159592,0.0,-0.0069506415,-0.047290538,0.0,0.0,0.0,-0.04004277,0.0,0.0006087835,0.0,0.0,0.0,0.0,-0.0017036619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031191106,0.0,0.0,0.0,-1.6462581,-0.37683278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025801998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12250596,0.0,0.0,0.0,0.0,-0.006829356,-0.069280036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030508116,0.0,0.0,0.0,-0.015082211,0.0,0.0,0.0,0.0043789726,0.0,0.0,0.0,0.0,-0.5305385,0.0,0.0,0.0,0.0,0.0,0.0,0.0073993276,0.0,-0.020057403,0.0,0.0,0.0,0.0,-0.00685475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008465798,0.0,0.0,0.018402461,0.0,0.0,0.030998431,0.0,0.3287325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008958778,0.0007532441,0.0,-0.0047643185,0.0,0.0,0.0,0.44217253,0.02228932,0.0051089535,0.0,0.0,0.0,-0.045065414,-0.16186853,0.080914006,-0.024122914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13694833,0.0,-0.0062415814,0.002099992,-0.020157734,0.0019721203,0.0,0.0,0.0,-0.178814,-0.018781185,0.0,0.006372478,0.0,0.0,-0.16630179,0.0,0.0,0.0,0.0,0.0,0.0031800722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36560807,0.0,0.0,-0.81284475,0.13582432,0.0017222904,2.3972898,0.42595598,0.0,-0.104279295,-0.13586514,0.21953444,-0.17150839,0.18489745,0.0,0.0,-1.7713234,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1274224,0.0017974054,0.0,0.0,0.0,0.0,0.0,-0.6367062,-0.05692859,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.03022897,0.025214026,0.0,0.0,0.0,0.12902457,0.0,0.0007327197,0.0,0.0,0.0,0.0,-0.10175074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-1.7898774,-0.19055086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04135115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23648499,0.0,0.0,0.0,0.0,-0.006769119,-0.15549304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032022386,0.0,0.0,0.0,0.024516623,0.0,0.0,0.0,0.0043789726,0.0,0.0,0.0,0.0,0.044560015,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.0023625572,0.0,0.0,0.0,0.0,-0.010084689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3944957,0.0,0.0,-0.09733544,0.0,0.0,0.045301553,0.0,-0.038110852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015529657,0.0007532441,0.0,-0.009782907,0.0,0.0,0.0,-0.13952693,0.021717135,0.0069303554,0.0,0.0,0.0,-0.031891756,-0.103613675,-0.0010214502,0.11853412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014284331,0.0,-0.011769889,0.0020680493,-0.024462247,0.0041828896,0.0,0.0,0.0,0.012231743,0.054400478,0.0,-0.13555746,0.0,0.0,0.0057802247,0.0,0.0,0.0,0.0,0.0,0.007628698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20137809,0.0,0.0,-1.1787509,-0.28352585,-0.6027615,-0.74325377,-0.30203983,0.0,-0.19926538,-0.18746492,-0.09843259,0.6188594,-0.08424422,0.0,0.0,0.050508317,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.14556521,0.0020611782,0.0,0.0,0.0,0.0,0.0,-0.63651323,-0.0069270176,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.016242545,0.06785737,0.0,0.0,0.0,0.17710921,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.19765602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008822374,0.0,0.0,0.0,-2.2185535,-0.18141063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05449217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16604793,0.0,0.0,0.0,0.0,-0.006829356,-0.10187948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020207765,0.0,0.0,0.0,0.028191792,0.0,0.0,0.0,0.0014393702,0.0,0.0,0.0,0.0,0.031050919,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,-0.0947498,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02115168,0.0,0.0,-0.055126153,0.0,0.0,0.054979023,0.0,-0.045632467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021752475,0.0004678949,0.0,-0.012757112,0.0,0.0,0.0,-0.081780866,-0.012116214,0.005302241,0.0,0.0,0.0,-0.03201973,-0.10440164,0.009272484,0.031901207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016319787,0.0,-0.029361155,0.0019157109,-0.022026606,0.0041828896,0.0,0.0,0.0,0.10895082,0.04525815,0.0,-0.11706936,0.0,0.0,0.012957285,0.0,0.0,0.0,0.0,0.0,0.013711436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13692956,0.0,0.0,-0.6525371,0.015311593,-0.2503338,-1.6923409,-0.4763769,0.0,-0.3874366,-0.25358456,-0.33473578,-0.10234404,-0.083088145,0.0,0.0,-0.21212825,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.038531724,0.0020611782,0.0,0.0,0.0,0.0,0.0,-0.51922053,-0.026309881,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.016242545,0.09085585,0.0,0.0,0.0,-0.008850301,0.0,0.00038250303,0.0,0.0,0.0,0.0,-0.18238778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006884748,0.0,0.0,0.0,-1.9966553,-0.18685323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05449217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953035,0.0,0.0,0.0,0.0,-0.006829356,-0.07757729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002257187,0.0,0.0,0.0,-0.020791817,0.0,0.0,0.0,0.00097037153,0.0,0.0,0.0,0.0,0.030403335,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021210587,0.0,0.0,-0.057453338,0.0,0.0,0.051152106,0.0,-0.043423716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015529657,0.00034661806,0.0,-0.011080201,0.0,0.0,0.0,-0.07427011,0.002586102,0.0055943546,0.0,0.0,0.0,-0.033005767,-0.10827062,0.010922821,0.097637475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016854312,0.0,-0.017519932,0.0022419156,-0.047440827,0.0041828896,0.0,0.0,0.0,0.07323933,0.027696602,0.0,-0.11706936,0.0,0.0,0.012957285,0.0,0.0,0.0,0.0,0.0,0.007628698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17164832,0.0,0.0,-0.36037135,0.0030627297,-0.60001653,-0.7978048,-0.79655653,0.0,-1.1419728,-0.26062453,0.0140165975,-0.0804766,-0.07054634,0.0,0.0,-0.43540186,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03270641,0.008536359,0.0,0.0,0.0,0.0,0.0,0.11440298,0.061544474,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.005650096,0.04532545,0.0,0.0,0.0,-0.058073737,0.0,0.0006087835,0.0,0.0,0.0,0.0,-0.071045995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019981202,0.0,0.0,0.0,-2.3552394,-0.19280995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05519806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14875421,0.0,0.0,0.0,0.0,-0.006769119,-0.12454373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030571758,0.0,0.0,0.0,0.010102429,0.0,0.0,0.0,0.004222924,0.0,0.0,0.0,0.0,-0.37504178,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.0023625572,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,0.0406234,0.0,0.0,0.027736088,0.0,-0.020890905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031021094,0.0007532441,0.0,-0.007925908,0.0,0.0,0.0,-0.09811551,0.016644958,0.0047858157,0.0,0.0,0.0,-0.03390663,-0.15189448,-0.05421353,-0.029378796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044363495,0.0,-0.01788966,0.0021100743,-0.024462247,0.0041828896,0.0,0.0,0.0,-0.30042616,-0.068312116,0.0,0.087896936,0.0,0.0,0.02039618,0.0,0.0,0.0,0.0,0.0,0.0025341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10459322,0.0,0.0,-1.1808736,-0.03364068,-0.49330297,-1.2275734,-0.11721966,0.0,0.38816655,0.31584248,-0.014324346,-0.24096547,-0.15494408,0.0,0.0,0.19762927,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0010733053,0.008536359,0.0,0.0,0.0,0.0,0.0,0.08712944,-0.15596163,0.0034305612,0.0,0.0,0.0,0.0,0.0028013205,0.0,0.04118039,0.0035055992,0.0,0.0,0.0,0.09963632,0.0,0.0012805214,0.0,0.0,0.0,0.0,-0.02814051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010111318,0.0,0.0,0.0,4.5795527,-0.09086546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029165203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1617071,0.0,0.0,0.0,0.0,-0.0026178362,0.46769834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6923542,0.0,0.0,0.0,0.0071177245,0.0,0.0,0.0,0.004419478,0.0,0.0,0.0,0.0,0.059697766,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.008332773,0.0,0.0,0.0,0.0,-0.005542215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007460458,0.0,0.0,0.051923294,0.0,0.0,0.0021742415,0.0,-0.0114057325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011852974,0.001430217,0.0,-0.0038241886,0.0,0.0,0.0,-0.037995577,0.005094003,0.00680713,0.0,0.0,0.0,-0.018618662,-0.058268655,-0.06338273,0.05107475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24390535,0.0,-0.008717186,0.010112416,-0.009081945,0.0019903104,0.0,0.0,0.0,-0.113925084,-0.3346751,0.0,0.12758575,0.0,0.0,0.015374355,0.0,0.0,0.0,0.0,0.0,0.0049642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.068468444,0.0,0.0,0.2956632,0.057692885,0.034220062,-0.095392525,-0.26366255,0.0,0.17451504,0.07489401,0.4058573,0.33954003,-0.008693827,0.0,0.0,0.035878748,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.19442281,0.0029922242,0.0,0.0,0.0,0.0,0.0,0.15218116,-0.073120415,0.0034133152,0.0,0.0,0.0,0.0,0.008159592,0.0,-0.009301677,0.13054265,0.0,0.0,0.0,-0.06277555,0.0,0.0006198834,0.0,0.0,0.0,0.0,-0.07124654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005797908,0.0,0.0,0.0,-1.6233746,-0.30149412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034438625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104790635,0.0,0.0,0.0,0.0,-0.0034923377,-0.058693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027423277,0.0,0.0,0.0,0.060701605,0.0,0.0,0.0,0.001989666,0.0,0.0,0.0,0.0,0.05158802,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.011044751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012475234,0.0,0.0,-0.1634148,0.0,0.0,0.044601858,0.0,-0.046676338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015529657,0.00045203342,0.0,-0.0060792924,0.0,0.0,0.0,-0.09043263,0.03279503,0.0053040087,0.0,0.0,0.0,-0.039873105,1.5538472,0.010982271,-0.054431215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038063325,0.0,-0.009868488,0.002267906,-0.018954251,0.0041828896,0.0,0.0,0.0,-0.01583853,-0.16746284,0.0,0.024330715,0.0,0.0,0.00885122,0.0,0.0,0.0,0.0,0.0,0.0033276163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25502405,0.0,0.0,0.6307804,0.07550776,0.19258358,0.73793167,-0.26472348,0.0,0.17501678,-0.8410503,0.04517312,0.116095215,-0.040944286,0.0,0.0,0.2513217,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.176111,0.0035134633,0.0,0.0,0.0,0.0,0.0,0.11154263,-0.0061914013,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,0.026845478,0.08915733,0.0,0.0,0.0,-0.039577447,0.0,0.00044494448,0.0,0.0,0.0,0.0,-0.24835783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008822374,0.0,0.0,0.0,-2.326257,-0.18147305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056525744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.094131276,0.0,0.0,0.0,0.0,-0.006769119,-0.16626133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002474227,0.0,0.0,0.0,-0.015849508,0.0,0.0,0.0,0.0013064516,0.0,0.0,0.0,0.0,0.06307811,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.002354424,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,0.044210423,0.0,0.0,0.05230118,0.0,-0.022267653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036464033,0.0004814496,0.0,-0.012686772,0.0,0.0,0.0,-0.04542686,0.005570663,0.006201518,0.0,0.0,0.0,-0.031796277,-0.1062119,0.011576032,0.049938943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030585527,0.0,-0.02949322,0.002288903,-0.046654485,0.0019721203,0.0,0.0,0.0,0.14814287,-0.16632904,0.0,0.051257223,0.0,0.0,-0.2871494,0.0,0.0,0.0,0.0,0.0,0.0049642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09328729,0.0,0.0,-0.69824684,-0.06957822,-0.6276331,-0.7080438,-0.050908264,0.0,-1.5286334,-0.11020634,-0.16506928,-0.090597205,-0.06116035,0.0,0.0,-0.04960429,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04656291,0.008536359,0.0,0.0,0.0,0.0,0.0,0.17807578,-0.032086164,0.0034133152,0.0,0.0,0.0,0.0,0.0045167995,0.0,-0.007690936,0.15660065,0.0,0.0,0.0,-0.042186335,0.0,0.0006198834,0.0,0.0,0.0,0.0,0.38653305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025375823,0.0,0.0,0.0,-1.3975078,-0.14357482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05519806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05910705,0.0,0.0,0.0,0.0,-0.006769119,-0.080013394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025310358,0.0,0.0,0.0,0.017298166,0.0,0.0,0.0,0.006149887,0.0,0.0,0.0,0.0,0.12774949,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,-0.0947498,0.0,0.0,0.0,0.0,-0.016902516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021177905,0.0,0.0,0.042802483,0.0,0.0,0.062091563,0.0,-0.015590093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067524025,0.00066538056,0.0,-0.007958645,0.0,0.0,0.0,-0.025641968,0.023383802,0.007400496,0.0,0.0,0.0,-0.027214266,-0.11375837,0.037267238,-0.028445965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006221726,0.0,-0.020114247,0.0017917318,-0.02753251,0.0041828896,0.0,0.0,0.0,0.18745004,0.08149586,0.0,0.10838464,0.0,0.0,0.02039618,0.0,0.0,0.0,0.0,0.0,0.0019759487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0708883,0.0,0.0,0.15791944,0.012819341,0.29253596,-1.0540909,-0.24873029,0.0,1.7602695,0.39947072,0.1695922,-0.2852593,-0.024725737,0.0,0.0,0.15557727,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.11418113,-0.21942371,0.0,0.0,0.0,0.0,0.0,0.06364043,-0.2733866,0.0019190763,0.0,0.0,0.0,0.0,0.0028013205,0.0,-0.020517536,0.03491681,0.0,0.0,0.0,-0.1058389,0.0,0.0008477886,0.0,0.0,0.0,0.0,-0.3284313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012207467,0.0,0.0,0.0,2.8890011,-0.10508963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025403295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05657553,0.0,0.0,0.0,0.0,-0.0026178362,0.47306296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035925577,0.0,0.0,0.0,-0.045852233,0.0,0.0,0.0,0.0068979086,0.0,0.0,0.0,0.0,-0.15325674,0.0,0.0,0.0,0.0,0.0,0.0,0.002210693,0.0,0.006737853,0.0,0.0,0.0,0.0,-0.005542215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007072506,0.0,0.0,0.00647665,0.0,0.0,0.24918836,0.0,-0.015068173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05294604,0.00064989284,0.0,-0.0052874275,0.0,0.0,0.0,-0.022944055,-0.015882773,-0.56022304,0.0,0.0,0.0,-0.017602414,-0.05402318,0.077822305,-0.03364513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018458743,0.0,-0.007075555,0.0069522313,-0.022693483,-0.13238126,0.0,0.0,0.0,-0.02307619,-0.054691967,0.0,0.03392952,0.0,0.0,0.009633169,0.0,0.0,0.0,0.0,0.0,0.0019759487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1317358,0.0,0.0,-0.33258176,0.06619678,-0.565877,-1.1670187,-0.5361032,0.0,-0.790183,-0.115352,-0.056570984,-0.85051167,-0.14566614,0.0,0.0,0.015315998,0.0,0.0,0.0,0.0,0.0,0.0
